PostalCode|zones_name|zones_region|subzones_name|postal_code_source
329552|Novena|Central Region||CONDO
400824|Geylang|Central Region||CONDO
423725|Marine Parade|Central Region||CONDO
545024|Hougang|North East Region||CONDO
545323|Hougang|North East Region||CONDO
808015|Serangoon|North East Region||CONDO
648927|Jurong West|West Region||CONDO
459000|Bedok|East Region||CONDO
297724|Toa Payoh|Central Region||CONDO
259959|Newton|Central Region||CONDO
509741|Pasir Ris|East Region||CONDO
537722|Hougang|North East Region||CONDO
426313|Bedok|East Region||CONDO
828843|Punggol|North East Region||CONDO
558095|Serangoon|North East Region||CONDO
649815|Jurong West|West Region||CONDO
426140|Bedok|East Region||CONDO
787078|Ang Mo Kio|North East Region||CONDO
689876|Choa Chu Kang|West Region||CONDO
258711|Tanglin|Central Region||CONDO
439762|Marine Parade|Central Region||CONDO
768446|Yishun|North Region||CONDO
668671|Bukit Batok|West Region||CONDO
439888|Marine Parade|Central Region||CONDO
589631|Bukit Timah|Central Region||CONDO
534047|Hougang|North East Region||CONDO
267955|Bukit Timah|Central Region||CONDO
98749|Bukit Merah|Central Region||CONDO
556112|Serangoon|North East Region||CONDO
128018|Clementi|West Region||CONDO
587928|Bukit Timah|Central Region||CONDO
506911|Pasir Ris|East Region||CONDO
428128|Geylang|Central Region||CONDO
456686|Bedok|East Region||CONDO
797533|Sengkang|North East Region||CONDO
545542|Serangoon|North East Region||CONDO
668383|Bukit Batok|West Region||CONDO
158747|Bukit Merah|Central Region||CONDO
569786|Ang Mo Kio|North East Region||CONDO
689862|Choa Chu Kang|West Region||CONDO
439979|Marine Parade|Central Region||CONDO
669562|Bukit Batok|West Region||CONDO
537502|Serangoon|North East Region||CONDO
429070|Bedok|East Region||CONDO
369782|Geylang|Central Region||CONDO
518219|Pasir Ris|East Region||CONDO
429024|Bedok|East Region||CONDO
458708|Bedok|East Region||CONDO
689869|Choa Chu Kang|West Region||CONDO
534079|Hougang|North East Region||CONDO
449026|Bedok|East Region||CONDO
289845|Bukit Timah|Central Region||CONDO
544778|Hougang|North East Region||CONDO
479241|Bedok|East Region||CONDO
534039|Hougang|North East Region||CONDO
275854|Bukit Timah|Central Region||CONDO
436665|Marine Parade|Central Region||CONDO
544810|Sengkang|North East Region||CONDO
669614|Bukit Batok|West Region||CONDO
328496|Kallang|Central Region||CONDO
238712|Museum|Central Region||CONDO
437433|Kallang|Central Region||CONDO
399839|Geylang|Central Region||CONDO
436927|Kallang|Central Region||CONDO
598748|Bukit Batok|West Region||CONDO
288408|Bukit Timah|Central Region||CONDO
518191|Pasir Ris|East Region||CONDO
269203|Bukit Timah|Central Region||CONDO
649928|Jurong West|West Region||CONDO
479278|Bedok|East Region||CONDO
649810|Jurong West|West Region||CONDO
169659|Singapore River|Central Region||CONDO
738081|Woodlands|North Region||CONDO
439895|Marine Parade|Central Region||CONDO
545075|Sengkang|North East Region||CONDO
436879|Kallang|Central Region||CONDO
259426|Newton|Central Region||CONDO
579670|Bishan|Central Region||CONDO
689871|Choa Chu Kang|West Region||CONDO
469992|Bedok|East Region||CONDO
534074|Hougang|North East Region||CONDO
597159|Clementi|West Region||CONDO
768306|Yishun|North Region||CONDO
828759|Punggol|North East Region||CONDO
807016|Serangoon|North East Region||CONDO
398504|Geylang|Central Region||CONDO
218447|Kallang|Central Region||CONDO
437986|Marine Parade|Central Region||CONDO
573917|Bishan|Central Region||CONDO
789330|Ang Mo Kio|North East Region||CONDO
288535|Bukit Timah|Central Region||CONDO
689668|Choa Chu Kang|West Region||CONDO
548189|Hougang|North East Region||CONDO
534073|Hougang|North East Region||CONDO
786749|Ang Mo Kio|North East Region||CONDO
288061|Bukit Timah|Central Region||CONDO
659636|Bukit Batok|West Region||CONDO
287570|Bukit Timah|Central Region||CONDO
689875|Choa Chu Kang|West Region||CONDO
768119|Yishun|North Region||CONDO
519959|Pasir Ris|East Region||CONDO
597306|Clementi|West Region||CONDO
249355|River Valley|Central Region||CONDO
805397|Ang Mo Kio|North East Region||CONDO
259928|Newton|Central Region||CONDO
239900|River Valley|Central Region||CONDO
518208|Pasir Ris|East Region||CONDO
597264|Clementi|West Region||CONDO
249183|Tanglin|Central Region||CONDO
798595|Hougang|North East Region||CONDO
357741|Toa Payoh|Central Region||CONDO
307780|Novena|Central Region||CONDO
534072|Hougang|North East Region||CONDO
308381|Novena|Central Region||CONDO
427962|Bedok|East Region||CONDO
458968|Bedok|East Region||CONDO
398081|Geylang|Central Region||CONDO
545040|Sengkang|North East Region||CONDO
369190|Toa Payoh|Central Region||CONDO
388242|Geylang|Central Region||CONDO
528780|Tampines|East Region||CONDO
569788|Ang Mo Kio|North East Region||CONDO
609781|Jurong East|West Region||CONDO
529944|Tampines|East Region||CONDO
648322|Jurong West|West Region||CONDO
455623|Bedok|East Region||CONDO
438869|Marine Parade|Central Region||CONDO
427248|Geylang|Central Region||CONDO
589486|Bukit Timah|Central Region||CONDO
98450|Southern Islands|Central Region||CONDO
425770|Bedok|East Region||CONDO
439198|Geylang|Central Region||CONDO
507435|Pasir Ris|East Region||CONDO
689870|Choa Chu Kang|West Region||CONDO
806747|Ang Mo Kio|North East Region||CONDO
423959|Bedok|East Region||CONDO
449031|Bedok|East Region||CONDO
308365|Novena|Central Region||CONDO
98751|Bukit Merah|Central Region||CONDO
417456|Bedok|East Region||CONDO
544781|Hougang|North East Region||CONDO
79718|Downtown Core|Central Region||CONDO
416442|Bedok|East Region||CONDO
276305|Bukit Timah|Central Region||CONDO
576192|Bishan|Central Region||CONDO
737918|Woodlands|North Region||CONDO
588997|Bukit Timah|Central Region||CONDO
679973|Bukit Panjang|West Region||CONDO
286799|Bukit Timah|Central Region||CONDO
327849|Kallang|Central Region||CONDO
126810|Clementi|West Region||CONDO
309246|Novena|Central Region||CONDO
518708|Pasir Ris|East Region||CONDO
507009|Pasir Ris|East Region||CONDO
738211|Woodlands|North Region||CONDO
247856|River Valley|Central Region||CONDO
248368|Tanglin|Central Region||CONDO
423824|Bedok|East Region||CONDO
596497|Bukit Timah|Central Region||CONDO
465500|Bedok|East Region||CONDO
424366|Marine Parade|Central Region||CONDO
557581|Serangoon|North East Region||CONDO
229391|Newton|Central Region||CONDO
659920|Bukit Batok|West Region||CONDO
469976|Bedok|East Region||CONDO
169638|Bukit Merah|Central Region||CONDO
546430|Hougang|North East Region||CONDO
529776|Tampines|East Region||CONDO
117450|Queenstown|Central Region||CONDO
648335|Jurong West|West Region||CONDO
548003|Hougang|North East Region||CONDO
578690|Ang Mo Kio|North East Region||CONDO
328190|Kallang|Central Region||CONDO
357905|Toa Payoh|Central Region||CONDO
737787|Woodlands|North Region||CONDO
98404|Bukit Merah|Central Region||CONDO
737797|Woodlands|North Region||CONDO
429069|Bedok|East Region||CONDO
737788|Woodlands|North Region||CONDO
648338|Jurong West|West Region||CONDO
425380|Bedok|East Region||CONDO
737795|Woodlands|North Region||CONDO
669110|Bukit Batok|West Region||CONDO
689574|Choa Chu Kang|West Region||CONDO
439424|Geylang|Central Region||CONDO
737794|Woodlands|North Region||CONDO
737786|Woodlands|North Region||CONDO
169588|Bukit Merah|Central Region||CONDO
534045|Hougang|North East Region||CONDO
737792|Woodlands|North Region||CONDO
737793|Woodlands|North Region||CONDO
119174|Queenstown|Central Region||CONDO
357900|Toa Payoh|Central Region||CONDO
555284|Serangoon|North East Region||CONDO
288533|Bukit Timah|Central Region||CONDO
538802|Hougang|North East Region||CONDO
518210|Pasir Ris|East Region||CONDO
537653|Hougang|North East Region||CONDO
98408|Bukit Merah|Central Region||CONDO
679860|Bukit Panjang|West Region||CONDO
99197|Bukit Merah|Central Region||CONDO
329727|Novena|Central Region||CONDO
437932|Marine Parade|Central Region||CONDO
596290|Bukit Timah|Central Region||CONDO
507082|Pasir Ris|East Region||CONDO
269003|Bukit Timah|Central Region||CONDO
759244|Mandai|North Region||CONDO
539559|Hougang|North East Region||CONDO
786912|Yishun|North Region||CONDO
439958|Marine Parade|Central Region||CONDO
828783|Punggol|North East Region||CONDO
257988|Tanglin|Central Region||CONDO
578370|Ang Mo Kio|North East Region||CONDO
547726|Serangoon|North East Region||CONDO
737784|Woodlands|North Region||CONDO
319771|Toa Payoh|Central Region||CONDO
98650|Bukit Merah|Central Region||CONDO
787130|Ang Mo Kio|North East Region||CONDO
737791|Woodlands|North Region||CONDO
587973|Bukit Panjang|West Region||CONDO
757709|Sembawang|North Region||CONDO
679978|Bukit Panjang|West Region||CONDO
537484|Serangoon|North East Region||CONDO
506945|Pasir Ris|East Region||CONDO
429003|Bedok|East Region||CONDO
545841|Hougang|North East Region||CONDO
398361|Geylang|Central Region||CONDO
535193|Hougang|North East Region||CONDO
507379|Pasir Ris|East Region||CONDO
455209|Bedok|East Region||CONDO
506912|Pasir Ris|East Region||CONDO
449028|Bedok|East Region||CONDO
737789|Woodlands|North Region||CONDO
537400|Hougang|North East Region||CONDO
769135|Yishun|North Region||CONDO
768398|Yishun|North Region||CONDO
308580|Novena|Central Region||CONDO
249566|Tanglin|Central Region||CONDO
449305|Marine Parade|Central Region||CONDO
573916|Bishan|Central Region||CONDO
577207|Bishan|Central Region||CONDO
805393|Ang Mo Kio|North East Region||CONDO
228485|Rochor|Central Region||CONDO
239426|Singapore River|Central Region||CONDO
528714|Tampines|East Region||CONDO
596742|Bukit Timah|Central Region||CONDO
258203|Tanglin|Central Region||CONDO
545018|Hougang|North East Region||CONDO
328882|Novena|Central Region||CONDO
659921|Bukit Batok|West Region||CONDO
648320|Jurong West|West Region||CONDO
417393|Bedok|East Region||CONDO
398371|Geylang|Central Region||CONDO
737783|Woodlands|North Region||CONDO
458263|Bedok|East Region||CONDO
805001|Serangoon|North East Region||CONDO
229675|Newton|Central Region||CONDO
768117|Yishun|North Region||CONDO
538750|Hougang|North East Region||CONDO
328688|Kallang|Central Region||CONDO
449306|Marine Parade|Central Region||CONDO
806746|Ang Mo Kio|North East Region||CONDO
574295|Bishan|Central Region||CONDO
768964|Yishun|North Region||CONDO
737790|Woodlands|North Region||CONDO
575782|Ang Mo Kio|North East Region||CONDO
519942|Pasir Ris|East Region||CONDO
588668|Bukit Timah|Central Region||CONDO
659244|Bukit Batok|West Region||CONDO
448909|Bedok|East Region||CONDO
238113|River Valley|Central Region||CONDO
599380|Bukit Timah|Central Region||CONDO
828787|Punggol|North East Region||CONDO
309306|Novena|Central Region||CONDO
568895|Ang Mo Kio|North East Region||CONDO
518769|Pasir Ris|East Region||CONDO
554945|Serangoon|North East Region||CONDO
275793|Bukit Timah|Central Region||CONDO
89775|Bukit Merah|Central Region||CONDO
678265|Bukit Panjang|West Region||CONDO
596743|Bukit Timah|Central Region||CONDO
307465|Novena|Central Region||CONDO
558345|Serangoon|North East Region||CONDO
307990|Novena|Central Region||CONDO
425769|Bedok|East Region||CONDO
455287|Bedok|East Region||CONDO
169586|Bukit Merah|Central Region||CONDO
449285|Bedok|East Region||CONDO
689669|Choa Chu Kang|West Region||CONDO
828781|Punggol|North East Region||CONDO
419593|Bedok|East Region||CONDO
269187|Bukit Timah|Central Region||CONDO
544774|Hougang|North East Region||CONDO
398406|Geylang|Central Region||CONDO
534082|Hougang|North East Region||CONDO
648777|Jurong West|West Region||CONDO
423408|Bedok|East Region||CONDO
309329|Novena|Central Region||CONDO
308414|Novena|Central Region||CONDO
545084|Sengkang|North East Region||CONDO
609477|Jurong East|West Region||CONDO
469972|Bedok|East Region||CONDO
289882|Bukit Timah|Central Region||CONDO
529782|Tampines|East Region||CONDO
768128|Sembawang|North Region||CONDO
648319|Jurong West|West Region||CONDO
544759|Sengkang|North East Region||CONDO
425569|Bedok|East Region||CONDO
359259|Serangoon|North East Region||CONDO
689101|Choa Chu Kang|West Region||CONDO
469893|Bedok|East Region||CONDO
807430|Serangoon|North East Region||CONDO
307682|Novena|Central Region||CONDO
207229|Kallang|Central Region||CONDO
576454|Bishan|Central Region||CONDO
398999|Geylang|Central Region||CONDO
309309|Novena|Central Region||CONDO
546018|Hougang|North East Region||CONDO
457266|Bedok|East Region||CONDO
247912|Orchard|Central Region||CONDO
597627|Bukit Timah|Central Region||CONDO
18980|Downtown Core|Central Region||CONDO
618646|Jurong East|West Region||CONDO
269182|Bukit Timah|Central Region||CONDO
439612|Marine Parade|Central Region||CONDO
669610|Bukit Batok|West Region||CONDO
258710|Tanglin|Central Region||CONDO
534080|Hougang|North East Region||CONDO
466584|Bedok|East Region||CONDO
238710|Museum|Central Region||CONDO
238307|River Valley|Central Region||CONDO
529891|Tampines|East Region||CONDO
828833|Punggol|North East Region||CONDO
308729|Novena|Central Region||CONDO
759158|Mandai|North Region||CONDO
538685|Hougang|North East Region||CONDO
128805|Clementi|West Region||CONDO
519939|Pasir Ris|East Region||CONDO
199018|Kallang|Central Region||CONDO
546375|Hougang|North East Region||CONDO
538756|Hougang|North East Region||CONDO
269259|Bukit Timah|Central Region||CONDO
268702|Bukit Timah|Central Region||CONDO
308107|Novena|Central Region||CONDO
596231|Bukit Batok|West Region||CONDO
768115|Yishun|North Region||CONDO
507550|Pasir Ris|East Region||CONDO
648315|Jurong West|West Region||CONDO
534293|Hougang|North East Region||CONDO
425032|Marine Parade|Central Region||CONDO
278743|Bukit Timah|Central Region||CONDO
358461|Toa Payoh|Central Region||CONDO
98830|Bukit Merah|Central Region||CONDO
457265|Bedok|East Region||CONDO
238621|River Valley|Central Region||CONDO
328741|Novena|Central Region||CONDO
544894|Hougang|North East Region||CONDO
591401|Bukit Timah|Central Region||CONDO
659764|Bukit Timah|Central Region||CONDO
577885|Bishan|Central Region||CONDO
649412|Jurong West|West Region||CONDO
679520|Bukit Panjang|West Region||CONDO
738093|Woodlands|North Region||CONDO
119913|Queenstown|Central Region||CONDO
328754|Novena|Central Region||CONDO
127723|Clementi|West Region||CONDO
247785|Tanglin|Central Region||CONDO
544998|Sengkang|North East Region||CONDO
768096|Yishun|North Region||CONDO
437936|Marine Parade|Central Region||CONDO
465514|Bedok|East Region||CONDO
228462|Rochor|Central Region||CONDO
486834|Tampines|East Region||CONDO
286951|Bukit Timah|Central Region||CONDO
329779|Novena|Central Region||CONDO
529861|Tampines|East Region||CONDO
348280|Toa Payoh|Central Region||CONDO
598750|Bukit Batok|West Region||CONDO
737785|Woodlands|North Region||CONDO
759119|Mandai|North Region||CONDO
537763|Hougang|North East Region||CONDO
437745|Marine Parade|Central Region||CONDO
78878|Downtown Core|Central Region||CONDO
669555|Bukit Batok|West Region||CONDO
437934|Marine Parade|Central Region||CONDO
258364|Tanglin|Central Region||CONDO
528690|Tampines|East Region||CONDO
269429|Bukit Timah|Central Region||CONDO
479277|Bedok|East Region||CONDO
398453|Geylang|Central Region||CONDO
545022|Hougang|North East Region||CONDO
768864|Yishun|North Region||CONDO
439969|Marine Parade|Central Region||CONDO
427324|Geylang|Central Region||CONDO
757616|Sembawang|North Region||CONDO
659247|Bukit Batok|West Region||CONDO
568316|Serangoon|North East Region||CONDO
534043|Hougang|North East Region||CONDO
689685|Choa Chu Kang|West Region||CONDO
276308|Bukit Timah|Central Region||CONDO
544776|Hougang|North East Region||CONDO
358900|Serangoon|North East Region||CONDO
659245|Bukit Batok|West Region||CONDO
528691|Tampines|East Region||CONDO
768173|Yishun|North Region||CONDO
528781|Tampines|East Region||CONDO
658219|Bukit Batok|West Region||CONDO
327950|Kallang|Central Region||CONDO
668384|Bukit Batok|West Region||CONDO
417210|Bedok|East Region||CONDO
458765|Bedok|East Region||CONDO
129199|Clementi|West Region||CONDO
574789|Ang Mo Kio|North East Region||CONDO
465499|Bedok|East Region||CONDO
436608|Kallang|Central Region||CONDO
266224|Bukit Timah|Central Region||CONDO
219261|Kallang|Central Region||CONDO
549275|Hougang|North East Region||CONDO
648364|Jurong West|West Region||CONDO
669592|Bukit Batok|West Region||CONDO
577868|Bishan|Central Region||CONDO
545044|Sengkang|North East Region||CONDO
328373|Novena|Central Region||CONDO
536563|Serangoon|North East Region||CONDO
288455|Bukit Timah|Central Region||CONDO
506888|Pasir Ris|East Region||CONDO
455208|Bedok|East Region||CONDO
456684|Bedok|East Region||CONDO
534071|Hougang|North East Region||CONDO
768131|Sembawang|North Region||CONDO
597626|Bukit Timah|Central Region||CONDO
329507|Novena|Central Region||CONDO
469975|Bedok|East Region||CONDO
596739|Bukit Timah|Central Region||CONDO
649411|Jurong West|West Region||CONDO
239333|River Valley|Central Region||CONDO
669559|Bukit Batok|West Region||CONDO
118684|Queenstown|Central Region||CONDO
658798|Bukit Batok|West Region||CONDO
219758|Kallang|Central Region||CONDO
548429|Hougang|North East Region||CONDO
419713|Geylang|Central Region||CONDO
